dept_num;pob;cadres;activity_rate;tertiaire
51430;Pierre-Morains;0;88.9;0
51431;Pierry;8;77.6;74.7
51432;Pleurs;3;74.9;59.2
51433;Plichancourt;15.9;77.2;66.7
51434;Plivot;9.8;77.8;70.7
51435;Pocancy;0;77.9;15.2
51436;Pogny;4;80.8;62
51437;Poilly;12.5;73.7;17.3
51438;Poix;0;65.1;0
51439;Pomacle;9.3;82.2;46.8
51440;Pontfaverger-Moronvilliers;1.5;78.2;80.5
51441;Ponthion;0;77.6;28.6
51442;Possesse;0;82.5;66.7
51443;Potangis;0;83.6;100
51444;Pouillon;14.2;86;78.3
51445;Pourcy;18.8;86.4;48.7
51446;Pringy;0;71.1;48.4
51447;Prosnes;10;82;63.5
51448;Prouilly;11.3;83;36.9
51449;Prunay;10;77;32.7
51450;Puisieulx;8.2;73.2;10.9
51451;Queudes;0;79.6;0
51452;Rapsécourt;54.5;71.4;0
51453;Recy;9.2;77.7;86.1
51454;Reims;9.4;69.7;84.2
51455;Reims-la-Brûlée;5.1;82.8;83.3
51456;Remicourt;16;74.4;0
51457;Cœur-de-la-Vallée;5.5;77.4;27.5
51458;Reuves;0;67.7;0
51459;Réveillon;0;68.2;40
51460;Rieux;6.2;73.3;0
51461;Rilly-la-Montagne;7.1;81.6;44.1
51463;Les Rivières-Henruel;0;81.8;0
51464;Romain;13.4;79.1;88.1
51465;Romery;7.5;79.6;7.6
51466;Romigny;0;78.9;75
51468;Rosnay;12.5;82.7;88.9
51469;Rouffy;14.6;80;0
51470;Rouvroy-Ripont;0;N/A - division par 0;N/A - division par 0
51471;Sacy;3.2;80.7;25
51472;Saint-Amand-sur-Fion;9.9;79.3;63.9
51473;Saint-Bon;11.8;82.5;0
51474;Saint-Brice-Courcelles;7.2;75.4;76.9
51475;Saint-Chéron;20.8;85.7;0
51476;Saint-Étienne-au-Temple;5;80.6;52.1
51477;Saint-Étienne-sur-Suippe;10.9;78.6;100
51478;Saint-Eulien;8.7;77.8;100
51479;Saint-Euphraise-et-Clairizet;4.7;81.2;45.5
51480;Sainte-Gemme;9.3;74.7;22.7
51482;Saint-Germain-la-Ville;3.4;80.1;67.6
51483;Saint-Gibrien;7.6;78.8;96.1
51484;Saint-Gilles;0;80.5;35.7
51485;La Neuville-au-Temple;8.6;79.1;66.8
51486;Saint-Hilaire-le-Grand;4.1;79;43.5
51487;Saint-Hilaire-le-Petit;3.8;84.5;73.7
51488;Saint-Imoges;19.6;80.4;92.1
51489;Saint-Jean-devant-Possesse;0;60;0
51490;Saint-Jean-sur-Moivre;8;84.9;50
51491;Saint-Jean-sur-Tourbe;11.1;74.5;36.4
51492;Saint-Just-Sauvage;3.9;77.5;70.2
51493;Saint-Léonard;43.2;84.7;51.8
51495;Saint-Loup;0;73.7;0
51496;Saint-Lumier-en-Champagne;4.7;84.8;45.7
51497;Saint-Lumier-la-Populeuse;0;63.2;100
51498;Saint-Mard-sur-Auve;0;89.7;0
51499;Saint-Mard-lès-Rouffy;0;78.8;0
51500;Saint-Mard-sur-le-Mont;0;77.3;0
51501;Sainte-Marie-à-Py;0;74.3;66.7
51502;Saint-Martin-aux-Champs;0;87.5;100
51503;Saint-Martin-l'Heureux;0;77.8;0
51504;Saint-Martin-sur-le-Pré;5.8;78;74.9
51505;Saint-Masmes;2.3;79;82.4
51506;Saint-Memmie;8.3;76.4;73
51507;Sainte-Menehould;2.5;74.1;69.6
51508;Saint-Ouen-Domprot;6.2;78.1;75
51509;Saint-Pierre;12.9;76.6;17.4
51510;Saint-Quentin-les-Marais;0;80.6;70.6
51511;Saint-Quentin-le-Verger;0;80.6;62.5
51512;Saint-Quentin-sur-Coole;0;89.3;0
51513;Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson;0;73.4;82.9
51514;Saint-Remy-sous-Broyes;0;75;50
51515;Saint-Remy-sur-Bussy;4;77.9;52.5
51516;Saint-Saturnin;23.5;85.7;66.7
51517;Saint-Souplet-sur-Py;0;82.3;22.2
51518;Saint-Thierry;16.1;75.4;77.1
51519;Saint-Thomas-en-Argonne;0;66.7;N/A - division par 0
51520;Saint-Utin;0;84.2;22.7
51521;Saint-Vrain;0;76;67.9
51522;Sapignicourt;0;67.9;100
51523;Sarcy;0;86.6;53.2
51524;Saron-sur-Aube;4.1;80.3;76.2
51525;Sarry;9.2;78.5;82.5
51526;Saudoy;3;78.6;66.7
51527;Savigny-sur-Ardres;9.4;80.3;33.3
51528;Scrupt;0;83.1;100
51529;Selles;8.9;80.1;15.6
51530;Sept-Saulx;9.7;83.7;57.8
51531;Sermaize-les-Bains;1.4;71.6;74.2
51532;Sermiers;9.1;76.8;18
51533;Servon-Melzicourt;13.5;59.2;37
51534;Serzy-et-Prin;18.8;76;33.3
51535;Sézanne;3.8;76.2;72.8
51536;Sillery;10.2;75.3;62.5
51537;Sivry-Ante;6.6;74.7;0
51538;Sogny-aux-Moulins;24;79.5;0
51539;Sogny-en-l'Angle;0;81.1;0
51542;Soizy-aux-Bois;0;76.3;25
51543;Somme-Bionne;0;78.9;40
51544;Sommepy-Tahure;8.9;83.1;66.7
51545;Sommesous;0;83.3;80.1
51546;Somme-Suippe;2.6;66.4;40.6
51547;Somme-Tourbe;0;82.3;35.1
51548;Somme-Vesle;3.5;79.3;70.9
51549;Somme-Yèvre;0;86.6;39.1
51550;Sompuis;0;70.9;82.1
51551;Somsois;0;79.4;0
51552;Songy;4.5;80.8;50
51553;Souain-Perthes-lès-Hurlus;0;82.7;37.5
51555;Soudé;0;82.4;50
51556;Soudron;9;88;22
51557;Soulanges;8;76.2;84.4
51558;Soulières;8.5;80.5;17.2
51559;Suippes;1.9;80.5;85.2
51560;Suizy-le-Franc;11.8;80.6;0
51562;Taissy;9.1;73.2;82.6
51563;Talus-Saint-Prix;10.5;73.9;8.2
51564;Val de Livre;6.2;81.7;22
51565;Thaas;22.9;80.3;0
51566;Thibie;4.3;82.9;73
51567;Thiéblemont-Farémont;2.3;75.6;87.7
51568;Thil;4.1;81.9;42
51569;Thillois;14.4;71.9;97.5
51570;Le Thoult-Trosnay;13.7;84.9;35.7
51571;Val-de-Vesle;14.6;82;79.7
51572;Tilloy-et-Bellay;5.1;87.8;36.4
51573;Tinqueux;8.2;76.5;83.9
51574;Togny-aux-Bœufs;8.5;74.7;0
51576;Tours-sur-Marne;4.7;78.2;35.6
51577;Tramery;33.3;85.4;0
51578;Trécon;0;92.2;0
51579;Tréfols;16.1;81;80.8
51580;Trépail;3.2;83.8;10.7
51581;Treslon;16.2;74.9;12.5
51582;Trigny;13.4;79.3;22.7
51583;Trois-Fontaines-l'Abbaye;0;76.6;63.5
51584;Trois-Puits;15.9;77.5;17.2
51585;Troissy;5.6;84.9;25.5
51586;Unchair;7.1;78.7;12.5
51587;Vadenay;5.7;80.6;50
51588;Valmy;4.5;73.1;73.9
51589;Vanault-le-Châtel;0;75;50
51590;Vanault-les-Dames;3.2;76.7;78.7
51591;Vandeuil;6.5;83.7;10.4
51592;Vandières;0;80.5;8.5
51594;Vassimont-et-Chapelaine;0;75.8;0
51595;Vatry;14.1;86.5;87.5
51596;Vauchamps;6.8;75.5;27.8
51597;Vauciennes;3.6;82.5;53.8
51598;Vauclerc;0;74.9;84.8
51599;Vaudemange;3.7;83.3;17.3
51600;Vaudesincourt;0;79.7;32
51601;Vavray-le-Grand;0;85.4;5.7
51602;Vavray-le-Petit;19.7;74.4;N/A - division par 0
51603;Vélye;0;79.6;25.6
51604;Ventelay;4.7;83.2;17.2
51605;Venteuil;2.5;84.7;9.4
51607;Verdon;5;75.6;44.4
51608;Vernancourt;18.8;78;0
51609;Verneuil;6;84;33.1
51610;Verrières;6.2;77.4;35.7
51611;Vert-Toulon;4.2;83.5;34.2
51612;Blancs-Coteaux;4;79.3;55.4
51613;Verzenay;6;82;33.1
51614;Verzy;8.3;81.3;46.5
51616;Vésigneul-sur-Marne;12.4;80;70.5
51617;La Veuve;6.2;78.2;77.6
51618;Le Vézier;0;74.8;25
51619;Le Vieil-Dampierre;0;80.9;0
51620;Vienne-la-Ville;6.8;85.4;100
51621;Vienne-le-Château;0;76.9;97.4
51622;Ville-Dommange;17.3;82.4;16.3
51623;Ville-en-Selve;27.8;74;100
51624;Ville-en-Tardenois;2;79.8;86
51625;Villeneuve-la-Lionne;5.4;77.2;100
51626;La Villeneuve-lès-Charleville;9.6;85.5;100
51627;Villeneuve-Renneville-Chevigny;3.8;76.8;16.9
51628;Villeneuve-Saint-Vistre-et-Villevotte;0;74.4;32.3
51629;Villers-Allerand;12.9;80.9;61.6
51630;Villers-aux-Bois;5.9;84.5;8
51631;Villers-aux-Nœuds;17.3;85.9;27.8
51632;Villers-en-Argonne;0;72.5;32.3
51633;Villers-Franqueux;8.2;78.5;98
51634;Villers-le-Château;7.8;78;54.5
51635;Villers-le-Sec;11.1;67.6;55.6
51636;Villers-Marmery;4.5;85.5;2.4
51638;Villeseneux;6.2;82;0
51639;La Ville-sous-Orbais;0;82.8;0
51640;Ville-sur-Tourbe;6.9;73.6;73.3
51641;Villevenard;14.1;83;9.5
51642;Villiers-aux-Corneilles;0;73.1;55.6
51643;Vinay;8.4;77.1;40.8
51644;Vincelles;6.4;81.1;15.7
51645;Vindey;0;87.5;22.2
51646;Virginy;13.7;77.8;0
51647;Vitry-en-Perthois;4.2;77.2;37.1
51648;Vitry-la-Ville;6.6;81.2;62.7
51649;Vitry-le-François;2.4;66.8;71.6
51650;Voilemont;0;85.2;N/A - division par 0
51652;Vouarces;20;73.3;0
51654;Vouillers;0;77.2;46.4
51655;Vouzy;4.3;84.4;39.1
51656;Vraux;11.1;80.7;68.8
51657;Vrigny;15;81.5;40.2
51658;Vroil;10.5;76.4;100
51659;Wargemoulin-Hurlus;0;84.6;0
51660;Warmeriville;8;78.9;76.2
51662;Witry-lès-Reims;9.9;76.8;65.8
51663;Magenta;6.1;79.1;63.9
52001;Ageville;0;80.5;25
52002;Aigremont;0;66.7;N/A - division par 0
52003;Aillianville;0;73.4;64.3
52004;Aingoulaincourt;0;100;N/A - division par 0
52005;Aizanville;0;84.2;0
52006;Allichamps;3.5;73.8;50
52007;Ambonville;0;84.2;27.3
52008;Andelot-Blancheville;4.6;66.9;72.7
52009;Andilly-en-Bassigny;0;72.1;0
52011;Annéville-la-Prairie;15.2;85.1;35.7
52012;Annonville;0;86.7;100
52013;Anrosey;0;71;33.3
52014;Aprey;0;77.6;0
52015;Arbigny-sous-Varennes;0;81.2;50
52016;Arbot;40.6;75.8;55.9
52017;Arc-en-Barrois;3.3;77.6;61.3
52019;Arnancourt;0;73.9;0
52021;Attancourt;0;77.6;70.3
52022;Aubepierre-sur-Aube;0;64.3;33.3
52023;Auberive;6.6;80.9;76
52025;Audeloncourt;0;70;71.4
52027;Aujeurres;0;71.1;0
52028;Aulnoy-sur-Aube;0;84.8;0
52029;Autigny-le-Grand;8.3;67.1;100
52030;Autigny-le-Petit;0;76.9;100
52031;Autreville-sur-la-Renne;9.2;81.7;44.4
52033;Avrecourt;0;77.6;82.1
52034;Bailly-aux-Forges;0;84.1;N/A - division par 0
52035;Baissey;0;75.5;69.2
52037;Bannes;0;78.7;100
52038;Bassoncourt;0;85.3;0
52039;Baudrecourt;0;81.6;0
52040;Bay-sur-Aube;0;79.2;50
52042;Beauchemin;0;78.9;0
52043;Belmont;0;75.9;0
52044;Roches-Bettaincourt;2.2;73.4;33.8
52045;Bettancourt-la-Ferrée;2.6;65.7;83.3
52047;Beurville;0;69.8;0
52050;Biesles;3.5;81.1;51.4
52051;Bize;0;43.3;97.6
52053;Blaisy;0;82.1;66.7
52055;Blécourt;0;62.1;23.8
52056;Blessonville;0;75.5;108.3
52057;Blumeray;22.2;83.6;100
52058;Bologne;3.2;77.7;34.8
52059;Bonnecourt;0;73.8;0
52060;Bourbonne-les-Bains;2.3;68.6;83.1
52061;Bourdons-sur-Rognon;4.3;79.8;0
52062;Bourg;6.8;81.1;37.5
52063;Bourg-Sainte-Marie;0;76.3;66.7
52064;Bourmont-entre-Meuse-et-Mouzon;3.1;76.6;80.1
52065;Bouzancourt;0;68.4;0
52066;Brachay;0;78.4;0
52067;Brainville-sur-Meuse;0;91.9;0
52069;Braux-le-Châtel;0;81.5;0
52070;Brennes;7.8;73.6;0
52072;Brethenay;12.4;80.8;52.8
52074;Breuvannes-en-Bassigny;1.8;75.3;59.5
52075;Briaucourt;0;78.5;100
52076;Bricon;5.9;75.9;55.7
52079;Brousseval;0;67.6;30.6
52082;Bugnières;9.3;82.4;50
52083;Champsevraine;1.6;68.6;67.2
52084;Busson;0;77.8;100
52085;Buxières-lès-Clefmont;0;86.7;0
52087;Buxières-lès-Villiers;0;70.7;104.8
52088;Ceffonds;1.9;73.4;58.5
52089;Celles-en-Bassigny;0;77.8;100
52090;Celsoy;0;65.5;N/A - division par 0
52091;Cerisières;0;79.6;N/A - division par 0
52092;Chalancey;0;82.4;90.9
52093;Chalindrey;1.9;72.5;70
52094;Vals-des-Tilles;0;64.8;27.8
52095;Chalvraines;12.9;75.2;68.8
52097;Chambroncourt;0;65;100
52099;Chamouilley;1.6;77.5;41
52101;Champigneulles-en-Bassigny;0;80;N/A - division par 0
52102;Champigny-lès-Langres;9;82.2;50
52103;Champigny-sous-Varennes;12.5;80;48.5
52104;Chancenay;5.5;76.5;100
52105;Changey;3.9;77.8;33.3
52106;Chanoy;0;84.3;0
52107;Chantraines;0;85.8;100
52108;Charmes;0;83.1;0
52109;Charmes-en-l'Angle;0;50;N/A - division par 0
52110;Charmes-la-Grande;0;75.6;50
52113;Chassigny;0;73.8;60
52114;Châteauvillain;3.9;74.5;82.6
52115;Chatenay-Mâcheron;0;76.7;100
52116;Chatenay-Vaudin;0;70.6;0
52118;Chatonrupt-Sommermont;4.5;74.7;62.5
52119;Chaudenay;3.5;79.9;48.3
52120;Chauffourt;0;77.9;100
52121;Chaumont;6.4;75.1;87
52122;Chaumont-la-Ville;12.5;80.9;82.1
52123;Chevillon;2.1;74.6;57.9
52124;Chézeaux;0;51.6;N/A - division par 0
52125;Chamarandes-Choignes;14.2;73.8;78.5
52126;Choilley-Dardenay;0;75.5;28.6
52127;Choiseul;0;76.7;N/A - division par 0
52128;Cirey-lès-Mareilles;0;79.3;0
52129;Cirey-sur-Blaise;0;62.5;100
52130;Cirfontaines-en-Azois;0;82.4;100
52131;Cirfontaines-en-Ornois;0;67.3;100
52132;Clefmont;0;78.5;44.2
52133;Clinchamp;0;81.6;47.6
52134;Cohons;9;72.2;100
52135;Coiffy-le-Bas;0;69;N/A - division par 0
52136;Coiffy-le-Haut;0;83;35.7
52137;Colmier-le-Bas;63.6;75;N/A - division par 0
52138;Colmier-le-Haut;0;73;0
52140;Colombey les Deux Églises;5.3;78.2;72.1
52141;Condes;15.5;81.5;10.2
52142;Consigny;0;69.2;0
52145;Coublanc;0;86.6;0
52146;Coupray;0;79.6;44
52147;Courcelles-en-Montagne;0;86.8;0
52149;Courcelles-sur-Blaise;0;72.5;0
52151;Cour-l'Évêque;0;81;65.6
52155;Culmont;2.2;74.8;85.7
52156;Curel;2.9;79;60
52157;Curmont;0;100;N/A - division par 0
52158;Cusey;4.2;80.7;29.2
52159;Cuves;50;78.6;N/A - division par 0
52160;Daillancourt;0;76.7;0
52161;Daillecourt;0;86.1;0
52162;Dammartin-sur-Meuse;6.2;70.9;17.2
52163;Dampierre;0;79.6;50
52164;Damrémont;0;81.2;26.3
52165;Dancevoir;0;74.7;50
52167;Darmannes;5.6;83.2;0
52168;Dinteville;0;82.1;37.5
52169;Domblain;13.7;75.5;0
52170;Dommarien;14.3;71.4;27.3
52171;Dommartin-le-Franc;0;70.6;100
52172;Dommartin-le-Saint-Père;0;77.4;92.1
52173;Domremy-Landéville;0;81.4;0
52174;Doncourt-sur-Meuse;0;88;0
52175;Donjeux;3.1;71.9;89.9
52177;Doulaincourt-Saucourt;0;76.4;72.8
52178;Doulevant-le-Château;7.3;70.7;42.8
52179;Doulevant-le-Petit;0;60;N/A - division par 0
52181;Échenay;0;72.2;N/A - division par 0
52182;Éclaron-Braucourt-Sainte-Livière;3;77.7;62.6
52183;Ecot-la-Combe;0;81.5;100
52184;Effincourt;0;76;18.2
52185;Enfonvelle;0;70;0
52187;Épizon;0;77.9;37.5
52189;Le Val-d'Esnoms;6.5;79.3;46.2
52190;Esnouveaux;0;77.9;100
52193;Euffigneix;11.4;79;57.6
52194;Eurville-Bienville;4.3;77;61.7
52195;Farincourt;0;68.4;100
52196;Faverolles;0;75.9;0
52197;Fayl-Billot;1.8;70.7;77.8
52198;Fays;0;76.9;N/A - division par 0
52199;Ferrière-et-Lafolie;0;83.9;N/A - division par 0
52200;Flagey;0;76.7;0
52201;Flammerécourt;0;47.7;100
52203;Fontaines-sur-Marne;0;72.6;N/A - division par 0
52204;Forcey;0;72;0
52205;Foulain;13.2;81;76.4
52206;Frampas;0;84.3;40
52207;Frécourt;0;77.6;22.2
52208;Fresnes-sur-Apance;0;77.5;60
52211;Froncles;3.9;70;60.4
52212;Fronville;0;79.8;25.3
52213;Genevrières;0;81.2;76.2
52214;La Genevroye;0;77.8;N/A - division par 0
52216;Germaines;0;80.8;N/A - division par 0
52217;Germainvilliers;0;75.5;N/A - division par 0
52218;Germay;0;86.2;0
52219;Germisay;0;75;N/A - division par 0
52220;Giey-sur-Aujon;0;76.5;0
52221;Gillancourt;11.4;82.8;29.4
52222;Gillaumé;0;70.6;0
52223;Gilley;0;69.7;25
52227;Graffigny-Chemin;11;75.5;17.2
52228;Grandchamp;0;73.7;100
52229;Grenant;0;71.4;73.3
52230;Gudmont-Villiers;0;80.8;54
52231;Guindrecourt-aux-Ormes;0;86.5;0
52232;Guindrecourt-sur-Blaise;0;85.3;27.3
52233;Guyonvelle;0;75.5;31.2
52234;Hâcourt;0;92.9;0
52235;Hallignicourt;0;74.5;45
52237;Harréville-les-Chanteurs;0;69.6;60.8
52240;Heuilley-le-Grand;6.7;77.4;86.1
52242;Haute-Amance;3.9;79.4;67.1
52243;Huilliécourt;0;86;70.8
52244;Humbécourt;3.1;76.9;88.9
52245;Humberville;0;77.4;50
52246;Humes-Jorquenay;4.1;79.3;29.7
52247;Illoud;0;72;20.1
52248;Is-en-Bassigny;2.2;82.8;24.5
52249;Isômes;14.5;80.2;49
52250;Joinville;3.2;67.2;77.8
52251;Jonchery;6.3;80.8;58.3
52253;Juzennecourt;0;74;28
52254;Lachapelle-en-Blaisy;0;73.7;50
52256;Lafauche;0;79.5;100
52257;Laferté-sur-Amance;0;66;82.1
52258;Laferté-sur-Aube;0;69.2;100
52260;Lamancine;0;79.3;100
52264;Laneuvelle;0;71;50
52265;Bayard-sur-Marne;2.8;76;24.9
52266;Laneuville-à-Rémy;24;84.2;0
52267;Laneuville-au-Pont;0;75.4;100
52269;Langres;4.6;71.8;68.4
52271;Lanques-sur-Rognon;0;71.1;62.5
52272;Lanty-sur-Aube;0;74.6;23.1
52273;Larivière-Arnoncourt;0;80.8;0
52274;Latrecey-Ormoy-sur-Aube;0;71.8;32
52275;Lavernoy;0;72.2;25
52276;Laville-aux-Bois;5.2;83.7;26.7
52277;Lavilleneuve;0;83.9;0
52278;Lavilleneuve-au-Roi;0;80;100
52280;Lecey;0;67;100
52282;Leffonds;0;75.6;74.1
52284;Leschères-sur-le-Blaiseron;0;82.6;0
52285;Leuchey;0;81.6;0
52286;Leurville;0;69.8;0
52287;Levécourt;0;68.4;0
52288;Lezéville;0;85.5;23.8
52289;Liffol-le-Petit;3.6;75;48.2
52290;Les Loges;0;68.7;20.8
52291;Longchamp;0;87.1;0
52292;Longeau-Percey;1.6;79.2;90.3
52294;Louvemont;1.9;73.1;74.1
52295;Louvières;14.3;82.9;66.7
52297;Luzy-sur-Marne;8.9;86.2;27
52298;Maâtz;16;83.8;0
52300;Magneux;0;72.2;50
52301;Maisoncelles;0;66.7;N/A - division par 0
52302;Maizières;0;77.1;25
52303;Maizières-sur-Amance;0;57.7;100
52304;Malaincourt-sur-Meuse;0;80;0
52305;Mandres-la-Côte;5.2;83.8;60.8
52306;Manois;5;72.6;77.3
52307;Marac;5.2;83.7;100
52308;Maranville;3;69.2;37
52310;Marbéville;0;83.3;45.2
52311;Marcilly-en-Bassigny;5.1;84.4;N/A - division par 0
52312;Mardor;0;85.3;54.5
52313;Mareilles;8.8;80.5;35.3
52315;Marnay-sur-Marne;14.5;81.3;100
52316;Mathons;20;73.7;0
52318;Melay;0;57.4;100
52319;Mennouveaux;18.5;69;0
52320;Merrey;0;75;84
52321;Mertrud;0;76.7;0
52322;Meures;0;77;35.7
52325;Millières;0;81.8;100
52326;Mirbel;0;54.2;0
52327;Moëslains;5.1;74.1;92.5
52328;Montcharvot;0;72.2;100
52330;Montheries;0;79.2;75
52331;La Porte du Der;0.6;71.2;76.2
52332;Val-de-Meuse;3.3;77;61.2
52335;Montot-sur-Rognon;0;74.1;N/A - division par 0
52336;Montreuil-sur-Blaise;0;73.8;N/A - division par 0
52337;Montreuil-sur-Thonnance;0;79.3;N/A - division par 0
52341;Morancourt;11.4;85.2;37.5
52342;Morionvilliers;0;58.8;0
52344;Mouilleron;0;66.7;12.5
52346;Mussey-sur-Marne;0;73.8;70.6
52347;Narcy;0;77.3;0
52348;Neuilly-l'Évêque;2.1;78.3;44.6
52349;Neuilly-sur-Suize;0;77.2;63.6
52350;Neuvelle-lès-Voisey;0;71.9;N/A - division par 0
52352;Ninville;0;75;20
52353;Nogent;2.3;75;50.6
52354;Noidant-Chatenoy;13.3;62.5;100
52355;Noidant-le-Rocheux;0;82.8;83.3
52356;Nomécourt;21.5;68.2;50
52357;Noncourt-sur-le-Rongeant;0;79.5;100
52358;Noyers;0;66;0
52359;Nully;0;82;23.1
52360;Occey;7.2;83.8;16.7
52362;Orbigny-au-Mont;0;80.2;N/A - division par 0
52363;Orbigny-au-Val;0;76.5;N/A - division par 0
52364;Orcevaux;0;77.6;55
52365;Orges;5.6;74.4;83.1
52366;Ormancey;0;76.1;0
52367;Ormoy-lès-Sexfontaines;35;92.6;N/A - division par 0
52369;Orquevaux;0;78.1;100
52370;Osne-le-Val;9.3;71.2;66.7
52371;Oudincourt;8.8;82.8;38.1
52372;Outremécourt;16.7;78.7;20
52373;Ozières;0;76.2;0
52374;Le Pailly;0;69.9;80.6
52375;Palaiseul;0;70;100
52376;Pansey;0;75.9;N/A - division par 0
52377;Parnoy-en-Bassigny;0;74.4;18.2
52378;Paroy-sur-Saulx;0;85.7;0
52380;Peigney;8.3;77.8;63.2
52383;Perrancey-les-Vieux-Moulins;4;85.9;100
52384;Perrogney-les-Fontaines;0;80;52.4
52385;Perrusse;0;81.2;0
52386;Perthes;0;70.5;67.9
52388;Pierremont-sur-Amance;16.9;80.8;0
52390;Pisseloup;0;74.2;100
52391;Planrupt;4.2;74.5;78.3
52392;Plesnoy;11.1;86.2;44.1
52393;Poinsenot;0;62.5;100
52394;Poinson-lès-Fayl;0;81.2;22
52395;Poinson-lès-Grancey;0;79.3;0
52396;Poinson-lès-Nogent;7;77.6;0
52397;Poiseul;0;80;N/A - division par 0
52398;Poissons;1.9;70.9;87.1
52399;Pont-la-Ville;8.8;88.5;61.5
52400;Le Châtelet-sur-Meuse;23.1;73.7;0
52401;Poulangy;9.7;72.9;60
52403;Praslay;0;77.3;100
52405;Le Montsaugeonnais;6.2;76.3;58.6
52406;Pressigny;5.8;68.7;73.7
52407;Prez-sous-Lafauche;4.2;75.3;66.7
52411;Rives Dervoises;3.7;79;56.6
52413;Rachecourt-Suzémont;0;67.6;N/A - division par 0
52414;Rachecourt-sur-Marne;0;73.9;66
52415;Rançonnières;0;87.7;0
52416;Rangecourt;0;85.2;100
52419;Rennepont;0;76.9;66.7
52420;Reynel;0;70.7;100
52421;Riaucourt;0;75;83.1
52422;Richebourg;4.7;85;64.5
52423;Rimaucourt;1.8;72.5;64.5
52424;Rivières-le-Bois;0;69.4;20
52425;Rivière-les-Fosses;0;73.8;0
52426;Rizaucourt-Buchey;0;82.1;29.4
52428;Rochefort-sur-la-Côte;0;83.3;46.5
52429;Roches-sur-Marne;0;73.6;83.1
52431;Rochetaillée;0;77;0
52432;Rolampont;2.4;73.8;67
52433;Romain-sur-Meuse;0;73.3;100
52436;Rouécourt;0;76.7;33.3
52437;Rouelles;0;77.8;100
52438;Rougeux;0;73.1;0
52439;Rouvres-sur-Aube;0;85.7;100
52440;Rouvroy-sur-Marne;0;68.3;44.1
52442;Rupt;3.5;83;20
52443;Sailly;0;81.8;N/A - division par 0
52444;Saint-Blin;0;59.2;88.8
52445;Saint-Broingt-le-Bois;15.2;58.3;N/A - division par 0
52446;Saint-Broingt-les-Fosses;0;79.1;100
52447;Saint-Ciergues;6.7;76.5;56.5
52448;Saint-Dizier;3.5;67.8;81.4
52449;Saints-Geosmes;4.8;75.1;71.7
52450;Saint-Loup-sur-Aujon;9.7;80;73.2
52452;Saint-Martin-lès-Langres;0;84.8;71.4
52453;Saint-Maurice;0;73;42.9
52455;Saint-Thiébault;0;75.9;78.2
52456;Saint-Urbain-Maconcourt;0;73.4;53.3
52457;Saint-Vallier-sur-Marne;0;82.8;68.2
52459;Sarcey;13.3;75;0
52461;Sarrey;7.2;81.5;27.8
52463;Saudron;0;92;58.3
52464;Saulles;0;84.6;N/A - division par 0
52465;Saulxures;0;77.2;34.1
52467;Savigny;0;80.6;31.2
52468;Semilly;0;71.7;54.5
52469;Semoutiers-Montsaon;3.1;88.3;82.7
52470;Serqueux;3.3;71.7;71.4
52472;Sexfontaines;0;74.5;100
52473;Signéville;0;72;50
52474;Silvarouvres;0;75;N/A - division par 0
52475;Sommancourt;0;82.1;N/A - division par 0
52476;Sommerécourt;0;81.2;0
52479;Sommevoire;1.7;76.7;57
52480;Soncourt-sur-Marne;7.4;81.8;63.2
52482;Soulaucourt-sur-Mouzon;0;59.3;0
52483;Soyers;0;75;11.9
52484;Suzannecourt;0;74.7;51.6
52486;Ternat;0;88.2;0
52487;Thilleux;0;72.7;0
52488;Thivet;0;83.8;31.2
52489;Thol-lès-Millières;40;76.2;100
52490;Thonnance-lès-Joinville;3.2;70.6;75
52491;Thonnance-les-Moulins;0;84.4;0
52492;Torcenay;4.4;79;60
52493;Tornay;0;62.5;N/A - division par 0
52494;Treix;15.5;81.7;0
52495;Trémilly;0;77.8;0
52497;Troisfontaines-la-Ville;3.1;78.5;0
52499;Vaillant;65;82.1;78.8
52500;Valcourt;0;73.9;60.7
52502;Valleret;0;83.9;0
52503;Valleroy;0;63.6;100
52504;Varennes-sur-Amance;4.5;68.8;82.8
52505;Vaudrecourt;0;77.8;0
52506;Vaudrémont;0;79.2;100
52507;Vauxbons;0;75.8;0
52510;Vaux-sur-Blaise;0;72.7;54.3
52511;Vaux-sur-Saint-Urbain;0;62.1;0
52512;Vecqueville;0;69.9;11.9
52513;Velles;0;81.1;73.7
52514;Verbiesles;3.7;77.2;41.5
52515;Verseilles-le-Bas;0;79.7;0
52516;Verseilles-le-Haut;20.5;71.9;N/A - division par 0
52517;Vesaignes-sous-Lafauche;0;82.7;N/A - division par 0
52518;Vesaignes-sur-Marne;0;91.8;25
52519;Vesvres-sous-Chalancey;0;68.2;100
52520;Vicq;0;69.3;55.6
52522;Viéville;10.1;82.2;74.4
52523;Vignes-la-Côte;0;81.5;0
52524;Vignory;0;78.9;66.7
52525;Villars-en-Azois;14.8;72.2;16.7
52526;Villars-Santenoge;0;95.6;40.9
52528;Ville-en-Blaisois;0;68.8;50
52529;Villegusien-le-Lac;1.2;82.2;64.7
52534;Villiers-en-Lieu;0.8;73.1;87
52535;Villiers-le-Sec;5.2;83.3;76.5
52536;Villiers-lès-Aprey;42.4;87.5;0
52538;Villiers-sur-Suize;0;79.1;40
52539;Violot;0;94.3;100
