pob;dept;global;politics;college_de_france;executive;minister;parliament;president;senat;median;expo_demog;lycees_pro;lycees_gt;lycees;edu;prepa;prepa_count
Grémévillers;60;0;0;0;0;0;0;0;0;23960.0;319.5809157637189;0;0;0;0;0;0
Grez;60;0;0;0;0;0;0;0;0;22680.0;225.389811254806;0;0;0;0;0;0
Guignecourt;60;0;0;0;0;0;0;0;0;25850.0;138.79884655714784;0;0;0;0;0;0
Guiscard;60;0;0;0;0;0;0;0;0;20290.0;1232.322701852499;0;0;0;0;0;0
Gury;60;0;0;0;0;0;0;0;0;25520.0;142.98802866130723;0;0;0;0;0;0
Hadancourt-le-Haut-Clocher;60;0;0;0;0;0;0;0;0;29160.0;184.8387801468018;0;0;0;0;0;0
Hainvillers;60;0;0;0;0;0;0;0;0;;57.581527437958755;0;0;0;0;0;0
Halloy;60;0;0;0;0;0;0;0;0;22310.0;338.17511359664456;0;0;0;0;0;0
Hannaches;60;0;0;0;0;0;0;0;0;23510.0;182.05557497378538;0;0;0;0;0;0
Le Hamel;60;0;0;0;0;0;0;0;0;23610.0;140.54141908423628;0;0;0;0;0;0
Hanvoile;60;0;0;0;0;0;0;0;0;23520.0;418.4255505068158;0;0;0;0;0;0
Hardivillers;60;0;0;0;0;0;0;0;0;20290.0;515.7256204124432;0;0;0;0;0;0
Haucourt;60;0;0;0;0;0;0;0;0;24190.0;75.67389024816498;0;0;0;0;0;0
Haudivillers;60;0;0;0;0;0;0;0;0;25000.0;502.615693813352;0;0;0;0;0;0
Hautbos;60;0;0;0;0;0;0;0;0;22760.0;118.02219503670044;0;0;0;0;0;0
Haute-Épine;60;0;0;0;0;0;0;0;0;24160.0;231.57593498776652;0;0;0;0;0;0
Hautefontaine;60;1;1;0;0;0;1;0;0;21720.0;260.22518350227193;0;0;0;0;0;0
Hécourt;60;0;0;0;0;0;0;0;0;26740.0;164.56134218804613;0;0;0;0;0;0
Heilles;60;0;0;0;0;0;0;0;0;25520.0;358.005854596295;0;0;0;0;0;0
Hémévillers;60;0;0;0;0;0;0;0;0;25900.0;359.2570779447746;0;0;0;0;0;0
Hénonville;60;0;0;0;0;0;0;0;0;25730.0;542.751398112548;0;0;0;0;0;0
Herchies;60;0;0;0;0;0;0;0;0;24970.0;342.0587207270185;0;0;0;0;0;0
La Hérelle;60;0;0;0;0;0;0;0;0;21220.0;207.56719678434115;0;0;0;0;0;0
Héricourt-sur-Thérain;60;0;0;0;0;0;0;0;0;21970.0;112.85442153093322;0;0;0;0;0;0
Hermes;60;0;0;0;0;0;0;0;0;21990.0;1510.1240824886402;0;0;0;0;0;0
Hétomesnil;60;0;0;0;0;0;0;0;0;21250.0;226.38343236630547;0;0;0;0;0;0
Hodenc-en-Bray;60;0;0;0;0;0;0;0;0;24820.0;374.53547710590703;0;0;0;0;0;0
Hodenc-l'Évêque;60;0;0;0;0;0;0;0;0;26690.0;110.29229290457882;0;0;0;0;0;0
Hondainville;60;0;0;0;0;0;0;0;0;25590.0;242.82567284166373;0;0;0;0;0;0
Houdancourt;60;0;0;0;0;0;0;0;0;26220.0;268.41191890947226;0;0;0;0;0;0
La Houssoye;60;0;0;0;0;0;0;0;0;22740.0;301.94494931842013;0;0;0;0;0;0
Ivors;60;0;0;0;0;0;0;0;0;26530.0;234.68822090178259;0;0;0;0;0;0
Ivry-le-Temple;60;0;0;0;0;0;0;0;0;25330.0;481.0784690667598;0;0;0;0;0;0
Jaméricourt;60;0;0;0;0;0;0;0;0;25060.0;90.94695910520797;0;0;0;0;0;0
Janville;60;0;0;0;0;0;0;0;0;23650.0;437.51948619363856;0;0;0;0;0;0
Jaulzy;60;0;0;0;0;0;0;0;0;21250.0;454.63954910870336;0;0;0;0;0;0
Jaux;60;0;0;0;0;0;0;0;0;28450.0;772.9903879762321;0;0;0;0;0;0
Jonquières;60;0;0;0;0;0;0;0;0;30990.0;379.6696959105208;0;0;0;0;0;0
Jouy-sous-Thelle;60;0;0;0;0;0;0;0;0;23980.0;528.4315798671794;0;0;0;0;0;0
Juvignies;60;0;0;0;0;0;0;0;0;23420.0;195.3662181055575;0;0;0;0;0;0
Laberlière;60;0;0;0;0;0;0;0;0;20810.0;171.529622509612;0;0;0;0;0;0
Laboissière-en-Thelle;60;0;0;0;0;0;0;0;0;25310.0;702.4334148898985;0;0;0;0;0;0
Labosse;60;0;0;0;0;0;0;0;0;25740.0;401.59148898986365;0;0;0;0;0;0
Labruyère;60;0;0;0;0;0;0;0;0;26030.0;471.21216357916813;0;0;0;0;0;0
Lachapelle-aux-Pots;60;0;0;0;0;0;0;0;0;22550.0;951.2614470464872;0;0;0;0;0;0
Lachapelle-Saint-Pierre;60;0;0;0;0;0;0;0;0;26370.0;253.08441104508915;0;0;0;0;0;0
Lachapelle-sous-Gerberoy;60;0;0;0;0;0;0;0;0;23990.0;142.21897937783993;0;0;0;0;0;0
Lachaussée-du-Bois-d'Écu;60;0;0;0;0;0;0;0;0;26120.0;179.77656413841314;0;0;0;0;0;0
Lachelle;60;0;0;0;0;0;0;0;0;28890.0;306.62923802866135;0;0;0;0;0;0
Lacroix-Saint-Ouen;60;0;0;0;0;0;0;0;0;25660.0;2143.880111849004;0;0;0;0;0;0
Lafraye;60;0;0;0;0;0;0;0;0;25610.0;155.49772806710942;0;0;0;0;0;0
Lagny;60;0;0;0;0;0;0;0;0;23120.0;491.365344285215;0;0;0;0;0;0
Lagny-le-Sec;60;0;0;0;0;0;0;0;0;28450.0;606.4361237329606;0;0;0;0;0;0
Laigneville;60;0;0;0;0;0;0;0;0;22640.0;1871.746679482698;0;0;0;0;0;0
Lalande-en-Son;60;0;0;0;0;0;0;0;0;22640.0;185.33912967493885;0;0;0;0;0;0
Lalandelle;60;0;0;0;0;0;0;0;0;22700.0;330.4188220901782;0;0;0;0;0;0
Lamécourt;60;0;0;0;0;0;0;0;0;24830.0;120.07278923453337;0;0;0;0;0;0
Lamorlaye;60;0;0;0;0;0;0;0;0;33380.0;2250.478504019574;0;0;0;0;0;0
Lannoy-Cuillère;60;0;0;0;0;0;0;0;0;21340.0;320.0397588255854;0;0;0;0;0;0
Larbroye;60;0;0;0;0;0;0;0;0;21920.0;213.97693114295703;0;0;0;0;0;0
Lassigny;60;0;0;0;0;0;0;0;0;22710.0;809.9012583012932;0;0;0;0;0;0
Lataule;60;0;0;0;0;0;0;0;0;26160.0;141.42581265291858;0;0;0;0;0;0
Lattainville;60;0;0;0;0;0;0;0;0;26540.0;88.50900034952812;0;0;0;0;0;0
Lavacquerie;60;0;0;0;0;0;0;0;0;23140.0;226.48296050332053;0;0;0;0;0;0
Laverrière;60;0;0;0;0;0;0;0;0;;38.63386927647676;0;0;0;0;0;0
Laversines;60;0;0;0;0;0;0;0;0;24900.0;596.9773680531283;0;0;0;0;0;0
Lavilletertre;60;0;0;0;0;0;0;0;0;26530.0;396.39164627752535;0;0;0;0;0;0
Léglantiers;60;0;0;0;0;0;0;0;0;22380.0;339.60975183502273;0;0;0;0;0;0
Lévignen;60;0;0;0;0;0;0;0;0;25360.0;385.1424327158337;0;0;0;0;0;0
Lhéraule;60;0;0;0;0;0;0;0;0;25930.0;99.17922055225446;0;0;0;0;0;0
Liancourt;60;0;0;0;0;0;0;0;0;21030.0;4176.071391121985;0;0;0;0;0;0
Liancourt-Saint-Pierre;60;0;0;0;0;0;0;0;0;25740.0;528.1108004194336;0;0;0;0;0;0
Libermont;60;0;0;0;0;0;0;0;0;20520.0;221.3289059769312;0;0;0;0;0;0
Lierville;60;0;0;0;0;0;0;0;0;27690.0;260.8113421880461;0;0;0;0;0;0
Lieuvillers;60;0;0;0;0;0;0;0;0;25150.0;353.1072177560294;0;0;0;0;0;0
Lihus;60;0;0;0;0;0;0;0;0;24570.0;381.6147326109752;0;0;0;0;0;0
Litz;60;0;0;0;0;0;0;0;0;24850.0;269.861936385879;0;0;0;0;0;0
Loconville;60;0;0;0;0;0;0;0;0;24850.0;165.5944599790283;0;0;0;0;0;0
Longueil-Annel;60;0;0;0;0;0;0;0;0;21700.0;1529.4123558196436;0;0;0;0;0;0
Longueil-Sainte-Marie;60;0;0;0;0;0;0;0;0;26590.0;985.2109402306885;0;0;0;0;0;0
Lormaison;60;0;0;0;0;0;0;0;0;24390.0;563.844372596994;0;0;0;0;0;0
Loueuse;60;0;0;0;0;0;0;0;0;23870.0;196.0547011534429;0;0;0;0;0;0
Luchy;60;0;0;0;0;0;0;0;0;24870.0;293.46592100664105;0;0;0;0;0;0
Machemont;60;0;0;0;0;0;0;0;0;24740.0;491.8513631597343;0;0;0;0;0;0
Maignelay-Montigny;60;0;0;0;0;0;0;0;0;20950.0;1439.7013282069206;0;0;0;0;0;0
Maimbeville;60;0;0;0;0;0;0;0;0;25340.0;212.25166025865084;0;0;0;0;0;0
Maisoncelle-Saint-Pierre;60;0;0;0;0;0;0;0;0;25190.0;139.84917860887802;0;0;0;0;0;0
Maisoncelle-Tuilerie;60;0;0;0;0;0;0;0;0;22180.0;252.70849353372947;0;0;0;0;0;0
Marest-sur-Matz;60;0;0;0;0;0;0;0;0;25310.0;232.0147675637889;0;0;0;0;0;0
Mareuil-la-Motte;60;0;0;0;0;0;0;0;0;24210.0;348.70429919608523;0;0;0;0;0;0
Mareuil-sur-Ourcq;60;0;0;0;0;0;0;0;0;23230.0;655.8753058371199;0;0;0;0;0;0
Margny-aux-Cerises;60;0;0;0;0;0;0;0;0;23220.0;166.6181405103111;0;0;0;0;0;0
Margny-lès-Compiègne;60;0;0;0;0;0;0;0;0;23500.0;4363.081265291857;0;0;0;0;0;0
Margny-sur-Matz;60;0;0;0;0;0;0;0;0;25390.0;251.91113247116388;0;0;0;0;0;0
Marolles;60;0;0;0;0;0;0;0;0;24010.0;605.6058196434814;0;0;0;0;0;0
Marquéglise;60;0;0;0;0;0;0;0;0;24580.0;270.77167074449494;0;0;0;0;0;0
Marseille-en-Beauvaisis;60;0;0;0;0;0;0;0;0;19270.0;762.4416288011186;0;0;0;0;0;0
Martincourt;60;0;0;0;0;0;0;0;0;25400.0;105.52892345333798;0;0;0;0;0;0
Maucourt;60;0;0;0;0;0;0;0;0;22910.0;76.64278224397063;0;0;0;0;0;0
Maulers;60;0;0;0;0;0;0;0;0;23580.0;191.45185249912623;0;0;0;0;0;0
Maysel;60;0;0;0;0;0;0;0;0;25730.0;149.94459979028312;0;0;0;0;0;0
Mélicocq;60;0;0;0;0;0;0;0;0;24940.0;305.5910520796924;0;0;0;0;0;0
Mello;60;0;0;0;0;0;0;0;0;23410.0;496.8277700104858;0;0;0;0;0;0
Ménévillers;60;0;0;0;0;0;0;0;0;27240.0;111.19713386927647;0;0;0;0;0;0
Méru;60;0;0;0;0;0;0;0;0;20280.0;6146.484009087731;2;2;4;1;0;0
Méry-la-Bataille;60;0;0;0;0;0;0;0;0;20620.0;496.3507514854945;0;0;0;0;0;0
Le Mesnil-Conteville;60;0;0;0;0;0;0;0;0;;118.3280321565886;0;0;0;0;0;0
Le Mesnil-en-Thelle;60;0;0;0;0;0;0;0;0;26790.0;675.2294652219504;0;0;0;0;0;0
Le Mesnil-Saint-Firmin;60;0;0;0;0;0;0;0;0;21460.0;291.46530933240126;0;0;0;0;0;0
Le Mesnil-sur-Bulles;60;0;0;0;0;0;0;0;0;24220.0;175.45333799370846;0;0;0;0;0;0
Le Mesnil-Théribus;60;0;0;0;0;0;0;0;0;24630.0;446.4102586508214;0;0;0;0;0;0
Le Meux;60;0;0;0;0;0;0;0;0;27400.0;709.574099965047;0;0;0;0;0;0
Milly-sur-Thérain;60;0;0;0;0;0;0;0;0;23050.0;877.1760747990213;0;0;0;0;0;0
Mogneville;60;0;0;0;0;0;0;0;0;24160.0;546.3423628102062;0;0;0;0;0;0
Moliens;60;0;0;0;0;0;0;0;0;20090.0;786.0848479552604;0;0;0;0;0;0
Monceaux;60;0;0;0;0;0;0;0;0;25580.0;318.313701502971;0;0;0;0;0;0
Monceaux-l'Abbaye;60;0;0;0;0;0;0;0;0;20420.0;172.77822439706398;0;0;0;0;0;0
Monchy-Humières;60;0;0;0;0;0;0;0;0;26890.0;575.549545613422;0;0;0;0;0;0
Monchy-Saint-Éloi;60;0;0;0;0;0;0;0;0;24660.0;725.5103110800418;0;0;0;0;0;0
Mondescourt;60;0;0;0;0;0;0;0;0;21490.0;212.34393568682282;0;0;0;0;0;0
Monneville;60;0;0;0;0;0;0;0;0;26390.0;356.1522195036701;0;0;0;0;0;0
Montagny-en-Vexin;60;0;0;0;0;0;0;0;0;27790.0;195.65720027962251;0;0;0;0;0;0
Montagny-Sainte-Félicité;60;0;0;0;0;0;0;0;0;27100.0;333.2628451590353;0;0;0;0;0;0
Montataire;60;0;0;0;0;0;0;0;0;17350.0;8632.396539671443;0;2;2;1;0;0
Montépilloy;60;1;1;0;0;0;1;0;0;36760.0;184.17659909122682;0;0;0;0;0;0
Montgérain;60;0;0;0;0;0;0;0;0;22410.0;183.78241873470813;0;0;0;0;0;0
Montiers;60;0;0;0;0;0;0;0;0;25640.0;316.39164627752535;0;0;0;0;0;0
Montjavoult;60;0;0;0;0;0;0;0;0;26170.0;388.6489863684027;0;0;0;0;0;0
Mont-l'Évêque;60;0;0;0;0;0;0;0;0;28730.0;418.36682977979734;0;0;0;0;0;0
Montlognon;60;0;0;0;0;0;0;0;0;29700.0;157.08336246067807;0;0;0;0;0;0
Montmacq;60;0;0;0;0;0;0;0;0;25160.0;465.049895141559;0;0;0;0;0;0
Montmartin;60;0;0;0;0;0;0;0;0;25960.0;70.36184900384481;0;0;0;0;0;0
Montreuil-sur-Brêche;60;0;0;0;0;0;0;0;0;24370.0;452.4315798671792;0;0;0;0;0;0
Montreuil-sur-Thérain;60;0;0;0;0;0;0;0;0;26980.0;92.58196434813001;0;0;0;0;0;0
Monts;60;0;0;0;0;0;0;0;0;23920.0;117.56789584061518;0;0;0;0;0;0
Le Mont-Saint-Adrien;60;0;0;0;0;0;0;0;0;31020.0;208.66121985319822;0;0;0;0;0;0
Morangles;60;0;0;0;0;0;0;0;0;26930.0;223.25812652918563;0;0;0;0;0;0
Morienval;60;0;0;0;0;0;0;0;0;25290.0;785.9171618315273;0;0;0;0;0;0
Morlincourt;60;0;0;0;0;0;0;0;0;23920.0;285.14199580566236;0;0;0;0;0;0
Mortefontaine;60;0;0;0;0;0;0;0;0;30240.0;481.33808109052774;0;0;0;0;0;0
Mortefontaine-en-Thelle;60;0;0;0;0;0;0;0;0;27590.0;261.528923453338;0;0;0;0;0;0
Mortemer;60;0;0;0;0;0;0;0;0;23930.0;169.7284166375393;0;0;0;0;0;0
Morvillers;60;0;0;0;0;0;0;0;0;22160.0;365.0595945473611;0;0;0;0;0;0
Mory-Montcrux;60;0;0;0;0;0;0;0;0;;84.17284166375394;0;0;0;0;0;0
Mouchy-le-Châtel;60;0;0;0;0;0;0;0;0;;119.11709192590007;0;0;0;0;0;0
Moulin-sous-Touvent;60;0;0;0;0;0;0;0;0;22460.0;253.8774903879762;0;0;0;0;0;0
Mouy;60;1;1;0;0;0;1;0;0;21110.0;3542.8523243621107;0;0;0;0;0;0
Moyenneville;60;0;0;0;0;0;0;0;0;24910.0;442.24265990912255;0;0;0;0;0;0
Moyvillers;60;0;0;0;0;0;0;0;0;28240.0;411.1901433065361;0;0;0;0;0;0
Muidorge;60;0;0;0;0;0;0;0;0;21610.0;107.69669695910521;0;0;0;0;0;0
Muirancourt;60;0;0;0;0;0;0;0;0;20950.0;318.370849353373;0;0;0;0;0;0
Mureaumont;60;0;0;0;0;0;0;0;0;21140.0;175.3134393568682;0;0;0;0;0;0
Nampcel;60;0;0;0;0;0;0;0;0;21980.0;353.85223698007684;0;0;0;0;0;0
Nanteuil-le-Haudouin;60;0;0;0;0;0;0;0;0;23770.0;1609.0765466620064;0;0;0;0;0;0
Néry;60;0;0;0;0;0;0;0;0;28290.0;618.5962950017475;0;0;0;0;0;0
Neufchelles;60;0;0;0;0;0;0;0;0;24750.0;188.2226494232785;0;0;0;0;0;0
Neufvy-sur-Aronde;60;0;0;0;0;0;0;0;0;25460.0;151.26668996854244;0;0;0;0;0;0
Neuilly-en-Thelle;60;0;0;0;0;0;0;0;0;24250.0;1781.1698706745894;0;0;0;0;0;0
Neuilly-sous-Clermont;60;0;0;0;0;0;0;0;0;25460.0;514.6628801118491;0;0;0;0;0;0
Neuville-Bosc;60;0;0;0;0;0;0;0;0;28780.0;195.10948968891995;0;0;0;0;0;0
La Neuville-en-Hez;60;0;0;0;0;0;0;0;0;26280.0;619.867790982174;0;0;0;0;0;0
La Neuville-Roy;60;0;0;0;0;0;0;0;0;24700.0;715.4953687521846;0;0;0;0;0;0
La Neuville-Saint-Pierre;60;0;0;0;0;0;0;0;0;24440.0;114.49134917860889;0;0;0;0;0;0
La Neuville-sur-Oudeuil;60;0;0;0;0;0;0;0;0;24910.0;232.09201328206922;0;0;0;0;0;0
La Neuville-sur-Ressons;60;0;0;0;0;0;0;0;0;25390.0;103.24484445997903;0;0;0;0;0;0
La Neuville-Vault;60;0;0;0;0;0;0;0;0;27520.0;73.96653268088082;0;0;0;0;0;0
Nivillers;60;0;0;0;0;0;0;0;0;28820.0;175.1613946172667;0;0;0;0;0;0
Noailles;60;0;0;0;0;0;0;0;0;22440.0;1328.4372596994056;0;0;0;0;0;0
Nogent-sur-Oise;60;0;0;0;0;0;0;0;0;17620.0;7957.171006641035;0;3;3;1;1;5
Nointel;60;0;0;0;0;0;0;0;0;25770.0;565.3010311080042;0;0;0;0;0;0
Noirémont;60;0;0;0;0;0;0;0;0;25740.0;136.96967843411397;0;0;0;0;0;0
Noroy;60;0;0;0;0;0;0;0;0;24230.0;145.28311779098217;0;0;0;0;0;0
Nourard-le-Franc;60;0;0;0;0;0;0;0;0;23280.0;263.6769486193639;0;0;0;0;0;0
Novillers;60;0;0;0;0;0;0;0;0;27040.0;108.11499475707795;0;0;0;0;0;0
Noyers-Saint-Martin;60;0;0;0;0;0;0;0;0;22320.0;582.8634218804614;0;0;0;0;0;0
Noyon;60;2;2;0;0;0;2;0;0;17740.0;8236.908947920307;2;2;4;1;1;4
Offoy;60;0;0;0;0;0;0;0;0;22970.0;98.80898287312128;0;0;0;0;0;0
Ognes;60;0;0;0;0;0;0;0;0;27580.0;218.9201328206921;0;0;0;0;0;0
Ognolles;60;0;0;0;0;0;0;0;0;20770.0;276.23173715484097;0;0;0;0;0;0
Omécourt;60;0;0;0;0;0;0;0;0;22860.0;150.68184201328205;0;0;0;0;0;0
Ons-en-Bray;60;0;0;0;0;0;0;0;0;23660.0;999.4458231387626;0;0;0;0;0;0
Ormoy-le-Davien;60;0;0;0;0;0;0;0;0;25540.0;144.2709716882209;0;0;0;0;0;0
Ormoy-Villers;60;0;0;0;0;0;0;0;0;24580.0;516.2583886752883;0;0;0;0;0;0
Oroër;60;0;0;0;0;0;0;0;0;25790.0;260.8978504019574;0;0;0;0;0;0
Orrouy;60;0;0;0;0;0;0;0;0;26060.0;472.7290283117792;0;0;0;0;0;0
Orry-la-Ville;60;0;0;0;0;0;0;0;0;31000.0;1424.1048584411046;0;0;0;0;0;0
Orvillers-Sorel;60;0;0;0;0;0;0;0;0;24290.0;351.103285564488;0;0;0;0;0;0
Oudeuil;60;0;0;0;0;0;0;0;0;25100.0;143.85852848654315;0;0;0;0;0;0
Oursel-Maison;60;0;0;0;0;0;0;0;0;21380.0;174.61656763369453;0;0;0;0;0;0
Paillart;60;0;0;0;0;0;0;0;0;22390.0;580.4704648724222;0;0;0;0;0;0
Parnes;60;0;0;0;0;0;0;0;0;29000.0;247.41200629150646;0;0;0;0;0;0
Passel;60;0;0;0;0;0;0;0;0;23220.0;206.82986717930794;0;0;0;0;0;0
Péroy-les-Gombries;60;0;0;0;0;0;0;0;0;26830.0;339.47806710940233;0;0;0;0;0;0
Pierrefitte-en-Beauvaisis;60;0;0;0;0;0;0;0;0;25740.0;212.18551205872075;0;0;0;0;0;0
Pierrefonds;60;0;0;0;0;0;0;0;0;26570.0;1604.2332226494236;2;0;2;1;0;0
Pimprez;60;0;0;0;0;0;0;0;0;24030.0;343.98776651520444;0;0;0;0;0;0
Pisseleu;60;0;0;0;0;0;0;0;0;24070.0;185.26581614819992;0;0;0;0;0;0
Plailly;60;0;0;0;0;0;0;0;0;29870.0;995.1830653617617;0;0;0;0;0;0
Plainval;60;0;0;0;0;0;0;0;0;23700.0;300.7662530583712;0;0;0;0;0;0
Plainville;60;0;0;0;0;0;0;0;0;22000.0;173.3283816847256;0;0;0;0;0;0
Le Plessier-sur-Bulles;60;0;0;0;0;0;0;0;0;23360.0;105.95438657811955;0;0;0;0;0;0
Le Plessier-sur-Saint-Just;60;0;0;0;0;0;0;0;0;22060.0;463.5612548060119;0;0;0;0;0;0
Plessis-de-Roye;60;0;0;0;0;0;0;0;0;24880.0;164.82226494232782;0;0;0;0;0;0
Le Plessis-Belleville;60;0;0;0;0;0;0;0;0;24990.0;707.5576721426074;0;0;0;0;0;0
Le Plessis-Brion;60;0;0;0;0;0;0;0;0;25650.0;693.8708493533729;0;0;0;0;0;0
Le Plessis-Patte-d'Oie;60;0;0;0;0;0;0;0;0;21150.0;105.49755330304089;0;0;0;0;0;0
Le Ployron;60;0;0;0;0;0;0;0;0;22780.0;135.12443201677735;0;0;0;0;0;0
Ponchon;60;0;0;0;0;0;0;0;0;25210.0;591.3566934638238;0;0;0;0;0;0
Pontarmé;60;0;0;0;0;0;0;0;0;29020.0;352.92616218105553;0;0;0;0;0;0
Pont-l'Évêque;60;0;0;0;0;0;0;0;0;20610.0;542.2419608528486;0;0;0;0;0;0
Pontoise-lès-Noyon;60;0;0;0;0;0;0;0;0;23240.0;295.81518699755327;0;0;0;0;0;0
Pontpoint;60;0;0;0;0;0;0;0;0;26200.0;1211.688745193988;0;0;0;0;0;0
Pont-Sainte-Maxence;60;0;0;0;0;0;0;0;0;20810.0;5463.277175812654;0;2;2;1;0;0
Porcheux;60;0;0;0;0;0;0;0;0;23890.0;110.57986717930794;0;0;0;0;0;0
Porquéricourt;60;0;0;0;0;0;0;0;0;22560.0;219.86123732960502;0;0;0;0;0;0
Pouilly;60;0;0;0;0;0;0;0;0;26190.0;116.39278224397063;0;0;0;0;0;0
Précy-sur-Oise;60;0;0;0;0;0;0;0;0;27380.0;1569.0069905627404;0;0;0;0;0;0
Prévillers;60;0;0;0;0;0;0;0;0;21410.0;129.19870674589305;0;0;0;0;0;0
Pronleroy;60;0;0;0;0;0;0;0;0;24160.0;272.7721950367004;0;0;0;0;0;0
Puiseux-en-Bray;60;0;0;0;0;0;0;0;0;22420.0;242.66043341488992;0;0;0;0;0;0
Puiseux-le-Hauberger;60;0;0;0;0;0;0;0;0;25550.0;357.78416637539317;0;0;0;0;0;0
Puits-la-Vallée;60;0;0;0;0;0;0;0;0;23950.0;139.17118140510314;0;0;0;0;0;0
Quesmy;60;0;0;0;0;0;0;0;0;21620.0;133.94993009437258;0;0;0;0;0;0
Le Quesnel-Aubry;60;0;0;0;0;0;0;0;0;24590.0;122.43944425026217;0;0;0;0;0;0
Quincampoix-Fleuzy;60;0;0;0;0;0;0;0;0;22520.0;322.8372072701852;0;0;0;0;0;0
Quinquempoix;60;0;0;0;0;0;0;0;0;21040.0;216.00707794477458;0;0;0;0;0;0
Rainvillers;60;0;0;0;0;0;0;0;0;26370.0;587.8762670394967;0;0;0;0;0;0
Rantigny;60;0;0;0;0;0;0;0;0;22540.0;1439.6963474309682;0;0;0;0;0;0
Raray;60;0;0;0;0;0;0;0;0;31840.0;196.00533030408948;0;0;0;0;0;0
Ravenel;60;0;0;0;0;0;0;0;0;23610.0;902.3379063264592;0;0;0;0;0;0
Réez-Fosse-Martin;60;0;0;0;0;0;0;0;0;25490.0;189.05601188395664;0;0;0;0;0;0
Reilly;60;0;0;0;0;0;0;0;0;29790.0;105.69826983572177;0;0;0;0;0;0
Rémécourt;60;0;0;0;0;0;0;0;0;;47.333711988815104;0;0;0;0;0;0
Rémérangles;60;0;0;0;0;0;0;0;0;27340.0;190.09585809157642;0;0;0;0;0;0
Remy;60;0;0;0;0;0;0;0;0;24910.0;1021.4136665501572;0;0;0;0;0;0
Ressons-sur-Matz;60;0;0;0;0;0;0;0;0;20510.0;970.7031632296402;0;0;0;0;0;0
Rethondes;60;0;0;0;0;0;0;0;0;27460.0;378.6102761272282;0;0;0;0;0;0
Reuil-sur-Brêche;60;0;0;0;0;0;0;0;0;24310.0;217.5951590353023;0;0;0;0;0;0
Rhuis;60;0;0;0;0;0;0;0;0;28910.0;90.05138063614122;0;0;0;0;0;0
Ribécourt-Dreslincourt;60;0;0;0;0;0;0;0;0;21860.0;2027.343324012583;0;0;0;0;0;0
Ricquebourg;60;0;0;0;0;0;0;0;0;25170.0;185.6418210415939;0;0;0;0;0;0
Rieux;60;0;0;0;0;0;0;0;0;24800.0;686.0213212163579;0;0;0;0;0;0
Rivecourt;60;0;0;0;0;0;0;0;0;26940.0;295.2131247815448;0;0;0;0;0;0
Roberval;60;0;0;0;0;0;0;0;0;25590.0;214.0373995106606;0;0;0;0;0;0
Rochy-Condé;60;0;0;0;0;0;0;0;0;23540.0;506.6434813002447;0;0;0;0;0;0
Rocquemont;60;0;0;0;0;0;0;0;0;27950.0;115.39610276127227;0;0;0;0;0;0
Rocquencourt;60;0;0;0;0;0;0;0;0;23190.0;215.913579168123;0;0;0;0;0;0
Romescamps;60;0;0;0;0;0;0;0;0;19790.0;472.9973785389723;0;0;0;0;0;0
Rosières;60;0;0;0;0;0;0;0;0;29530.0;153.78731212862635;0;0;0;0;0;0
Rosoy;60;0;0;0;0;0;0;0;0;27620.0;210.83982873121286;0;0;0;0;0;0
Rosoy-en-Multien;60;0;0;0;0;0;0;0;0;25420.0;214.9112198531982;0;0;0;0;0;0
Rotangy;60;0;0;0;0;0;0;0;0;24090.0;214.49292205522545;0;0;0;0;0;0
Rothois;60;0;0;0;0;0;0;0;0;23000.0;154.22701852499125;0;0;0;0;0;0
Rousseloy;60;0;0;0;0;0;0;0;0;25410.0;121.40824886403357;0;0;0;0;0;0
Rouville;60;0;0;0;0;0;0;0;0;29680.0;155.85966445298848;0;0;0;0;0;0
Rouvillers;60;0;0;0;0;0;0;0;0;26310.0;263.8870150297099;0;0;0;0;0;0
Rouvres-en-Multien;60;0;0;0;0;0;0;0;0;24400.0;216.86481999300946;0;0;0;0;0;0
Rouvroy-les-Merles;60;0;0;0;0;0;0;0;0;;151.47107654666198;0;0;0;0;0;0
Royaucourt;60;0;0;0;0;0;0;0;0;23200.0;233.7458930443901;0;0;0;0;0;0
Roy-Boissy;60;0;0;0;0;0;0;0;0;25080.0;232.98191191890942;0;0;0;0;0;0
Roye-sur-Matz;60;0;0;0;0;0;0;0;0;22800.0;381.7351450541768;0;0;0;0;0;0
La Rue-Saint-Pierre;60;0;0;0;0;0;0;0;0;25130.0;452.9147151345684;0;0;0;0;0;0
Rully;60;0;0;0;0;0;0;0;0;30700.0;613.885704299196;0;0;0;0;0;0
Russy-Bémont;60;0;0;0;0;0;0;0;0;25380.0;248.9605033205173;0;0;0;0;0;0
Sacy-le-Grand;60;0;0;0;0;0;0;0;0;26320.0;798.9388325760223;0;0;0;0;0;0
Sacy-le-Petit;60;0;0;0;0;0;0;0;0;24910.0;270.25288360713034;0;0;0;0;0;0
Sains-Morainvillers;60;0;0;0;0;0;0;0;0;23660.0;273.1981824536875;0;0;0;0;0;0
Saint-André-Farivillers;60;0;0;0;0;0;0;0;0;23900.0;391.8833449842713;0;0;0;0;0;0
Saint-Arnoult;60;0;0;0;0;0;0;0;0;22550.0;248.30837119888153;0;0;0;0;0;0
Saint-Aubin-en-Bray;60;0;0;0;0;0;0;0;0;22100.0;625.5821391121983;0;0;0;0;0;0
